"Time (s)","Pressure (hPa)"
6.691933645E1,1.006331299E3
6.695769704E1,1.006331299E3
6.699611867E1,1.006331299E3
6.703457082E1,1.006324402E3
6.707302297E1,1.006324402E3
6.711147512E1,1.006324402E3
6.714992727E1,1.006324402E3
6.718834890E1,1.006324402E3
6.722686208E1,1.006313354E3
6.726528371E1,1.006313354E3
6.730376638E1,1.006313354E3
6.734227956E1,1.006313354E3
6.738064016E1,1.006311646E3
6.741936696E1,1.006311646E3
6.745751394E1,1.006311646E3
6.749599660E1,1.006311646E3
6.753447927E1,1.006309265E3
6.757290090E1,1.006309265E3
6.761135305E1,1.006309265E3
6.764980520E1,1.006309265E3
6.768825734E1,1.006309265E3
6.772670949E1,1.006305786E3
6.776516164E1,1.006305786E3
6.780364431E1,1.006305786E3
6.784227956E1,1.006305786E3
6.788051809E1,1.006298523E3
6.791897024E1,1.006298523E3
6.795742238E1,1.006298523E3
6.799584401E1,1.006298523E3
6.803432668E1,1.006284729E3
6.807277883E1,1.006284729E3
6.811126150E1,1.006284729E3
6.814968313E1,1.006284729E3
6.818813527E1,1.006284729E3
6.822658742E1,1.006275452E3
6.826519216E1,1.006275452E3
6.830349172E1,1.006275452E3
6.834194387E1,1.006275452E3
6.838042653E1,1.006271973E3
6.841884816E1,1.006271973E3
6.845726980E1,1.006271973E3
6.849575246E1,1.006271973E3
6.853420461E1,1.006264771E3
6.857265676E1,1.006264771E3
6.861110891E1,1.006264771E3
6.864956106E1,1.006264771E3
6.868810476E1,1.006264771E3
6.872646535E1,1.006259583E3
6.876519216E1,1.006259583E3
6.880333913E1,1.006259583E3
6.884182180E1,1.006259583E3
6.888027395E1,1.006250916E3
6.891872609E1,1.006250916E3
6.895720876E1,1.006250916E3
6.899559987E1,1.006250916E3
6.903408254E1,1.006244019E3
6.907253469E1,1.006244019E3
6.911104787E1,1.006244019E3
6.914946950E1,1.006244019E3
6.918810476E1,1.006244019E3
6.922637380E1,1.006241638E3
6.926479543E1,1.006241638E3
6.930324758E1,1.006241638E3
6.934169973E1,1.006241638E3
6.938015188E1,1.006229553E3
6.941860402E1,1.006229553E3
6.945705617E1,1.006229553E3
6.949550832E1,1.006229553E3
6.953402150E1,1.006220947E3
6.957238210E1,1.006220947E3
6.961104787E1,1.006220947E3
6.964940847E1,1.006220947E3
6.968779958E1,1.006220947E3
6.972619069E1,1.006213684E3
6.976467336E1,1.006213684E3
6.980315603E1,1.006213684E3
6.984157766E1,1.006213684E3
6.988002980E1,1.006208496E3
6.991845144E1,1.006208496E3
6.995693410E1,1.006208496E3
6.999538625E1,1.006208496E3
7.003392995E1,1.006203308E3
7.007229055E1,1.006203308E3
7.011104787E1,1.006203308E3
7.014919484E1,1.006203308E3
7.018764699E1,1.006205078E3
7.022609914E1,1.006205078E3
7.026455129E1,1.006205078E3
7.030300344E1,1.006205078E3
7.034145559E1,1.006205078E3
7.037993825E1,1.006201599E3
7.041832937E1,1.006201599E3
7.045687307E1,1.006201599E3
7.049526418E1,1.006201599E3
7.053396047E1,1.006198120E3
7.057219900E1,1.006198120E3
7.061059011E1,1.006198120E3
7.064907277E1,1.006198120E3
7.068755544E1,1.006191589E3
7.072594655E1,1.006191589E3
7.076439870E1,1.006191589E3
7.080288137E1,1.006191589E3
7.084130300E1,1.006191589E3
7.087978566E1,1.006184692E3
7.091823781E1,1.006184692E3
7.095690358E1,1.006184692E3
7.099517263E1,1.006184692E3
7.103359426E1,1.006172607E3
7.107204641E1,1.006172607E3
7.111049856E1,1.006172607E3
7.114895070E1,1.006172607E3
7.118740285E1,1.006171509E3
7.122585500E1,1.006171509E3
7.126433767E1,1.006171509E3
7.130275930E1,1.006171509E3
7.134121145E1,1.006171509E3
7.137981618E1,1.006162903E3
7.141811574E1,1.006162903E3
7.145656789E1,1.006162903E3
7.149502004E1,1.006162903E3
7.153350271E1,1.006159790E3
7.157192434E1,1.006159790E3
7.161034597E1,1.006159790E3
7.164882863E1,1.006159790E3
7.168728078E1,1.006147705E3
7.172573293E1,1.006147705E3
7.176418508E1,1.006147705E3
7.180272878E1,1.006147705E3
7.184108938E1,1.006147705E3
7.187981618E1,1.006148376E3
7.191796316E1,1.006148376E3
7.195644582E1,1.006148376E3
7.199489797E1,1.006148376E3
7.203335012E1,1.006136353E3
7.207180227E1,1.006136353E3
7.211028493E1,1.006136353E3
7.214870656E1,1.006136353E3
7.218715871E1,1.006126343E3
7.222561086E1,1.006126343E3
7.226406301E1,1.006126343E3
7.230269826E1,1.006126343E3
7.234099782E1,1.006126343E3
7.237944997E1,1.006115967E3
7.241784108E1,1.006115967E3
7.245629323E1,1.006115967E3
7.249477590E1,1.006115967E3
7.253322805E1,1.006108032E3
7.257168020E1,1.006108032E3
7.261013234E1,1.006108032E3
7.264861501E1,1.006108032E3
7.268703664E1,1.006104553E3
7.272558034E1,1.006104553E3
7.276391042E1,1.006104553E3
7.280269826E1,1.006104553E3
7.284084524E1,1.006104553E3
7.287929738E1,1.006095947E3
7.291771901E1,1.006095947E3
7.295623220E1,1.006095947E3
7.299465383E1,1.006095947E3
7.303307546E1,1.006087280E3
7.307155813E1,1.006087280E3
7.311001027E1,1.006087280E3
7.314849294E1,1.006087280E3
7.318691457E1,1.006087280E3
7.322558034E1,1.006087280E3
7.326387990E1,1.006087280E3
7.330227102E1,1.006087280E3
7.334069265E1,1.006087280E3
7.337917531E1,1.006078674E3
7.341762746E1,1.006078674E3
7.345607961E1,1.006078674E3
7.349453176E1,1.006078674E3
7.353298391E1,1.006070007E3
7.357143606E1,1.006070007E3
7.360988820E1,1.006070007E3
7.364852346E1,1.006070007E3
7.368682302E1,1.006070007E3
7.372521413E1,1.006070007E3
7.376369680E1,1.006070007E3
7.380214895E1,1.006070007E3
7.384063161E1,1.006070007E3
7.387905324E1,1.006068298E3
7.391747487E1,1.006068298E3
7.395595754E1,1.006068298E3
7.399440969E1,1.006068298E3
7.403286184E1,1.006071777E3
7.407143606E1,1.006071777E3
7.410979665E1,1.006071777E3
7.414821828E1,1.006071777E3
7.418667043E1,1.006074158E3
7.422512258E1,1.006074158E3
7.426357473E1,1.006074158E3
7.430199636E1,1.006074158E3
7.434044851E1,1.006074158E3
7.437896169E1,1.006075867E3
7.441738332E1,1.006075867E3
7.445583547E1,1.006075867E3
7.449437917E1,1.006075867E3
7.453270925E1,1.006063782E3
7.457146657E1,1.006063782E3
7.460967458E1,1.006063782E3
7.464806569E1,1.006063782E3
7.468657888E1,1.006072754E3
7.472500051E1,1.006072754E3
7.476342214E1,1.006072754E3
7.480190480E1,1.006072754E3
7.484035695E1,1.006072754E3
7.487880910E1,1.006072388E3
7.491726125E1,1.006072388E3
7.495574392E1,1.006072388E3
7.499437917E1,1.006072388E3
7.503258718E1,1.006058594E3
7.507103933E1,1.006058594E3
7.510952199E1,1.006058594E3
7.514797414E1,1.006058594E3
7.518642629E1,1.006049316E3
7.522487844E1,1.006049316E3
7.526336110E1,1.006049316E3
7.530178274E1,1.006049316E3
7.534023488E1,1.006049316E3
7.537868703E1,1.006051025E3
7.541729177E1,1.006051025E3
7.545562185E1,1.006051025E3
7.549404348E1,1.006051025E3
7.553255666E1,1.006057922E3
7.557094777E1,1.006057922E3
7.560936941E1,1.006057922E3
7.564785207E1,1.006057922E3
7.568627370E1,1.006051697E3
7.572475637E1,1.006051697E3
7.576320852E1,1.006051697E3
7.580166066E1,1.006051697E3
7.584020437E1,1.006051697E3
7.587852844E1,1.006043091E3
7.591725524E1,1.006043091E3
7.595543273E1,1.006043091E3
7.599388488E1,1.006043091E3
7.603233703E1,1.006043091E3
7.607078918E1,1.006043091E3
7.610927184E1,1.006043091E3
7.614769348E1,1.006043091E3
7.618611511E1,1.006037903E3
7.622459777E1,1.006037903E3
7.626304992E1,1.006037903E3
7.630153259E1,1.006037903E3
7.634013732E1,1.006037903E3
7.637840636E1,1.006036194E3
7.641685851E1,1.006036194E3
7.645528014E1,1.006036194E3
7.649379333E1,1.006036194E3
7.653221496E1,1.006036499E3
7.657063659E1,1.006036499E3
7.660911926E1,1.006036499E3
7.664754089E1,1.006036499E3
7.668605407E1,1.006038940E3
7.672444518E1,1.006038940E3
7.676304992E1,1.006038940E3
7.680141052E1,1.006038940E3
7.684010680E1,1.006038940E3
7.687828430E1,1.006037537E3
7.691673644E1,1.006037537E3
7.695521911E1,1.006037537E3
7.699364074E1,1.006037537E3
7.703209289E1,1.006041626E3
7.707051452E1,1.006041626E3
7.710896667E1,1.006041626E3
7.714744933E1,1.006041626E3
7.718593200E1,1.006036804E3
7.722435363E1,1.006036804E3
7.726304992E1,1.006036804E3
7.730122741E1,1.006036804E3
7.733971008E1,1.006036804E3
7.737816223E1,1.006037476E3
7.741664489E1,1.006037476E3
7.745506652E1,1.006037476E3
7.749351867E1,1.006037476E3
7.753200134E1,1.006039551E3
7.757039245E1,1.006039551E3
7.760887512E1,1.006039551E3
7.764729675E1,1.006039551E3
7.768593200E1,1.006043701E3
7.772423156E1,1.006043701E3
7.776268371E1,1.006043701E3
7.780113586E1,1.006043701E3
7.783961852E1,1.006043701E3
7.787804015E1,1.006044312E3
7.791646179E1,1.006044312E3
7.795494445E1,1.006044312E3
7.799339660E1,1.006044312E3
7.803184875E1,1.006034302E3
7.807030090E1,1.006034302E3
7.810884460E1,1.006034302E3
7.814720519E1,1.006034302E3
7.818593200E1,1.006036743E3
7.822407897E1,1.006036743E3
7.826253112E1,1.006036743E3
7.830101379E1,1.006036743E3
7.833946594E1,1.006036743E3
7.837791808E1,1.006044006E3
7.841637023E1,1.006044006E3
7.845482238E1,1.006044006E3
7.849327453E1,1.006044006E3
7.853172668E1,1.006048096E3
7.857017883E1,1.006048096E3
7.860884460E1,1.006048096E3
7.864708312E1,1.006048096E3
7.868556579E1,1.006041565E3
7.872398742E1,1.006041565E3
7.876243957E1,1.006041565E3
7.880089172E1,1.006041565E3
7.883934386E1,1.006041565E3
7.887779601E1,1.006037048E3
7.891624816E1,1.006037048E3
7.895473083E1,1.006037048E3
7.899315246E1,1.006037048E3
7.903175720E1,1.006033936E3
7.907005676E1,1.006033936E3
7.910850890E1,1.006033936E3
7.914693054E1,1.006033936E3
7.918599304E1,1.006033569E3
7.922386535E1,1.006033569E3
7.926234802E1,1.006033569E3
7.930076965E1,1.006033569E3
7.933922180E1,1.006033569E3
7.937767394E1,1.006030396E3
7.941612609E1,1.006030396E3
7.945460876E1,1.006030396E3
7.949303039E1,1.006030396E3
7.953172668E1,1.006023560E3
7.956990417E1,1.006023560E3
7.960835632E1,1.006023560E3
7.964683898E1,1.006023560E3
7.968526061E1,1.006015564E3
7.972371276E1,1.006015564E3
7.976216491E1,1.006015564E3
7.980061706E1,1.006015564E3
7.983909973E1,1.006014160E3
7.987755187E1,1.006014160E3
7.991637023E1,1.006014160E3
7.995460876E1,1.006014160E3
7.999287780E1,1.006014160E3
8.003132995E1,1.006014832E3
8.006981262E1,1.006014832E3
8.010829528E1,1.006014832E3
8.014671691E1,1.006014832E3
8.018513854E1,1.006016907E3
8.022359069E1,1.006016907E3
8.026204284E1,1.006016907E3
8.030049499E1,1.006016907E3
8.033897765E1,1.006027954E3
8.037752136E1,1.006027954E3
8.041591247E1,1.006027954E3
8.045430358E1,1.006027954E3
8.049278625E1,1.006027954E3
8.053120788E1,1.006039307E3
8.056966003E1,1.006039307E3
8.060811218E1,1.006039307E3
8.064671691E1,1.006039307E3
8.068504699E1,1.006041687E3
8.072349914E1,1.006041687E3
8.076195129E1,1.006041687E3
8.080043395E1,1.006041687E3
8.083885558E1,1.006038574E3
8.087752136E1,1.006038574E3
8.091575988E1,1.006038574E3
8.095421203E1,1.006038574E3
8.099269470E1,1.006038574E3
8.103111633E1,1.006041016E3
8.106956848E1,1.006041016E3
8.110802062E1,1.006041016E3
8.114644225E1,1.006041016E3
8.118492492E1,1.006041321E3
8.122337707E1,1.006041321E3
8.126182922E1,1.006041321E3
8.130046447E1,1.006041321E3
8.133876403E1,1.006040649E3
8.137718566E1,1.006040649E3
8.141563781E1,1.006040649E3
8.145463928E1,1.006040649E3
8.149254211E1,1.006040649E3
8.153102477E1,1.006036133E3
8.156944640E1,1.006036133E3
8.160789855E1,1.006036133E3
8.164632018E1,1.006036133E3
8.168480285E1,1.006031250E3
8.172337707E1,1.006031250E3
8.176170715E1,1.006031250E3
8.180046447E1,1.006031250E3
8.183864196E1,1.006023987E3
8.187706359E1,1.006023987E3
8.191548522E1,1.006023987E3
8.195393737E1,1.006023987E3
8.199238952E1,1.006023987E3
8.203090270E1,1.006026733E3
8.206932433E1,1.006026733E3
8.210780700E1,1.006026733E3
8.214632018E1,1.006026733E3
8.218468078E1,1.006031189E3
8.222337707E1,1.006031189E3
8.226268371E1,1.006031189E3
8.230003723E1,1.006031189E3
8.233845886E1,1.006030457E3
8.237694152E1,1.006030457E3
8.241542419E1,1.006030457E3
8.245384582E1,1.006030457E3
8.249229797E1,1.006030457E3
8.253075012E1,1.006034302E3
8.256920226E1,1.006034302E3
8.260768493E1,1.006034302E3
8.264628967E1,1.006034302E3
8.268458923E1,1.006039429E3
8.272301086E1,1.006039429E3
8.276143249E1,1.006039429E3
8.279991515E1,1.006039429E3
8.283833679E1,1.006042114E3
8.287681945E1,1.006042114E3
8.291527160E1,1.006042114E3
8.295369323E1,1.006042114E3
8.299217590E1,1.006042114E3
8.303062804E1,1.006045532E3
8.307051452E1,1.006045532E3
8.310753234E1,1.006045532E3
8.314622863E1,1.006045532E3
8.318443664E1,1.006036194E3
8.322288879E1,1.006036194E3
8.326137145E1,1.006036194E3
8.329976257E1,1.006036194E3
8.333824523E1,1.006032715E3
8.337669738E1,1.006032715E3
8.341511901E1,1.006032715E3
8.345357116E1,1.006032715E3
8.349205383E1,1.006032715E3
8.353053649E1,1.006030579E3
8.356914123E1,1.006030579E3
8.360741027E1,1.006030579E3
8.364586242E1,1.006030579E3
8.368434509E1,1.006022949E3
8.372276672E1,1.006022949E3
8.376121886E1,1.006022949E3
8.379964050E1,1.006022949E3
8.383812316E1,1.006024658E3
8.387834533E1,1.006024658E3
8.391505798E1,1.006024658E3
8.395347961E1,1.006024658E3
8.399202331E1,1.006024658E3
