"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
1.983191734E1,1.026519775E0,2.356933594E0,8.839080811E0
1.983423668E1,1.048049927E0,2.330612183E0,8.800796509E0
1.983658653E1,1.060012817E0,2.321044922E0,8.764907837E0
1.983890587E1,1.074371338E0,2.321044922E0,8.683547974E0
1.984125572E1,1.062408447E0,2.316253662E0,8.635696411E0
1.984360557E1,1.064804077E0,2.282745361E0,8.575881958E0
1.984592491E1,1.057632446E0,2.270782471E0,8.525634766E0
1.984827476E1,1.062408447E0,2.249252319E0,8.449050903E0
1.985059410E1,1.074371338E0,2.251647949E0,8.396408081E0
1.985294395E1,1.103088379E0,2.234893799E0,8.341384888E0
1.985526329E1,1.088729858E0,2.213363647E0,8.291137695E0
1.985761314E1,1.103088379E0,2.218139648E0,8.243270874E0
1.985993248E1,1.103088379E0,2.201400757E0,8.200210571E0
1.986228233E1,1.119842529E0,2.189437866E0,8.164306641E0
1.986463218E1,1.143768311E0,2.184646606E0,8.154739380E0
1.986695152E1,1.167694092E0,2.182250977E0,8.102096558E0
1.986930137E1,1.179656982E0,2.165512085E0,8.063812256E0
1.987162071E1,1.196411133E0,2.177474976E0,8.059020996E0
1.987397056E1,1.220336914E0,2.153533936E0,8.068603516E0
1.987628990E1,1.232299805E0,2.136795044E0,8.056640625E0
1.987863975E1,1.205978394E0,2.127212524E0,8.070983887E0
1.988095909E1,1.217941284E0,2.129608154E0,8.073379517E0
1.988330894E1,1.217941284E0,2.139190674E0,8.092529297E0
1.988565880E1,1.213165283E0,2.129608154E0,8.102096558E0
1.988797813E1,1.205978394E0,2.100891113E0,8.121246338E0
1.989032799E1,1.213165283E0,2.086547852E0,8.142776489E0
1.989264732E1,1.194015503E0,2.065002441E0,8.147567749E0
1.989499717E1,1.172485352E0,2.053039551E0,8.157135010E0
1.989731651E1,1.172485352E0,2.019546509E0,8.169097900E0
1.989966636E1,1.172485352E0,2.019546509E0,8.157135010E0
1.990198570E1,1.143768311E0,1.998001099E0,8.176269531E0
1.990433555E1,1.119842529E0,1.981262207E0,8.193023682E0
1.990665489E1,1.095916748E0,1.976470947E0,8.188232422E0
1.990900474E1,1.079162598E0,1.990829468E0,8.188232422E0
1.991135460E1,1.071990967E0,1.959716797E0,8.209777832E0
1.991367393E1,1.103088379E0,1.959716797E0,8.221740723E0
1.991602379E1,1.117446899E0,1.952545166E0,8.252853394E0
1.991834312E1,1.141372681E0,1.952545166E0,8.279159546E0
1.992069298E1,1.174880981E0,1.923828125E0,8.293518066E0
1.992301231E1,1.194015503E0,1.919036865E0,8.300704956E0
1.992536216E1,1.208374023E0,1.892715454E0,8.295913696E0
1.992768150E1,1.241882324E0,1.854431152E0,8.276779175E0
1.993003135E1,1.251449585E0,1.835296631E0,8.257629395E0
1.993238121E1,1.261016846E0,1.828109741E0,8.226531982E0
1.993470054E1,1.261016846E0,1.813766479E0,8.228912354E0
1.993705040E1,1.265808105E0,1.782653809E0,8.214553833E0
1.993936973E1,1.280166626E0,1.768295288E0,8.231307983E0
1.994171959E1,1.275375366E0,1.749160767E0,8.233703613E0
1.994403892E1,1.284942627E0,1.737182617E0,8.245666504E0
1.994638878E1,1.280166626E0,1.720443726E0,8.260025024E0
1.994870811E1,1.272979736E0,1.670196533E0,8.252853394E0
1.995105796E1,1.244262695E0,1.651046753E0,8.252853394E0
1.995337730E1,1.213165283E0,1.615158081E0,8.281555176E0
1.995572716E1,1.186843872E0,1.581649780E0,8.300704956E0
1.995807701E1,1.165298462E0,1.574478149E0,8.329421997E0
1.996039634E1,1.162918091E0,1.562515259E0,8.370086670E0
1.996274620E1,1.148559570E0,1.543365479E0,8.444274902E0
1.996506553E1,1.134201050E0,1.538589478E0,8.547164917E0
1.996741539E1,1.103088379E0,1.550552368E0,8.640487671E0
1.996973472E1,1.057632446E0,1.543365479E0,8.757736206E0
1.997208458E1,1.009765625E0,1.557723999E0,8.882156372E0
1.997440391E1,9.738769531E-1,1.545761108E0,8.973083496E0
1.997675377E1,9.427795410E-1,1.543365479E0,9.087936401E0
1.997907310E1,9.236297607E-1,1.548156738E0,9.193222046E0
1.998142296E1,9.116668701E-1,1.538589478E0,9.274581909E0
1.998377281E1,8.973083496E-1,1.540985107E0,9.360717773E0
1.998609214E1,8.853454590E-1,1.524230957E0,9.434906006E0
1.998844200E1,8.781585693E-1,1.531402588E0,9.487548828E0
1.999076133E1,8.470611572E-1,1.529006958E0,9.509078979E0
1.999311119E1,8.494567871E-1,1.529006958E0,9.554534912E0
1.999543052E1,8.661956787E-1,1.543365479E0,9.554534912E0
1.999778038E1,8.757781982E-1,1.536193848E0,9.535400391E0
2.000009971E1,8.805541992E-1,1.519439697E0,9.509078979E0
2.000244957E1,8.901367188E-1,1.526626587E0,9.468399048E0
2.000479942E1,8.997039795E-1,1.536193848E0,9.384643555E0
2.000711876E1,9.020996094E-1,1.517044067E0,9.303298950E0
2.000946861E1,8.973083496E-1,1.524230957E0,9.200408936E0
2.001181846E1,8.925170898E-1,1.524230957E0,9.085556030E0
2.001416832E1,8.638153076E-1,1.536193848E0,8.925231934E0
2.001648765E1,8.470611572E-1,1.567306519E0,8.781661987E0
2.001883751E1,8.518524170E-1,1.569686890E0,8.647659302E0
2.002115684E1,8.279113770E-1,1.560119629E0,8.518447876E0
2.002350670E1,8.111724854E-1,1.572082520E0,8.386840820E0
2.002585655E1,7.944183350E-1,1.564910889E0,8.262420654E0
2.002817588E1,7.657012939E-1,1.572082520E0,8.121246338E0
2.003052574E1,7.465667725E-1,1.579269409E0,8.018356323E0
2.003284508E1,7.250213623E-1,1.607971191E0,7.917846680E0
2.003519493E1,6.986999512E-1,1.607971191E0,7.829315186E0
2.003751426E1,6.819610596E-1,1.643875122E0,7.788635254E0
2.003986412E1,6.699829102E-1,1.660614014E0,7.752746582E0
2.004218345E1,6.484527588E-1,1.665405273E0,7.757537842E0
2.004453331E1,6.676025391E-1,1.701293945E0,7.793426514E0
2.004685264E1,6.843414307E-1,1.708480835E0,7.812561035E0
2.004926353E1,7.010955811E-1,1.708480835E0,7.848464966E0
2.005155235E1,7.154541016E-1,1.718048096E0,7.891525269E0
2.005387169E1,7.346038818E-1,1.727615356E0,7.987243652E0
2.005622154E1,7.633056641E-1,1.739578247E0,8.092529297E0
2.005854088E1,7.872314453E-1,1.756332397E0,8.209777832E0
2.006089073E1,8.327026367E-1,1.775466919E0,8.341384888E0
2.006321006E1,8.805541992E-1,1.785049438E0,8.472991943E0
2.006555992E1,9.284210205E-1,1.787445068E0,8.599807739E0
2.006787925E1,9.595184326E-1,1.797012329E0,8.731414795E0
2.007022911E1,1.016952515E0,1.799407959E0,8.865402222E0
2.007257896E1,1.036087036E0,1.818542480E0,8.977874756E0
2.007489830E1,1.048049927E0,1.823333740E0,9.104690552E0
2.007724815E1,1.052841187E0,1.825729370E0,9.233901978E0
2.007956749E1,1.048049927E0,1.818542480E0,9.329620361E0
2.008191734E1,1.064804077E0,1.813766479E0,9.422943115E0
2.008423668E1,1.055236816E0,1.811370850E0,9.485153198E0
2.008658653E1,1.045669556E0,1.794616699E0,9.540191650E0
2.008890587E1,1.043273926E0,1.773086548E0,9.554534912E0
2.009125572E1,1.014556885E0,1.749160767E0,9.564117432E0
2.009357506E1,1.004989624E0,1.698898315E0,9.580856323E0
2.009592491E1,9.523468018E-1,1.672576904E0,9.583251953E0
2.009827476E1,9.379882812E-1,1.631912231E0,9.595214844E0
2.010059410E1,8.709869385E-1,1.605590820E0,9.595214844E0
2.010294395E1,8.159484863E-1,1.586441040E0,9.614364624E0
2.010526329E1,7.489471436E-1,1.567306519E0,9.643081665E0
2.010761314E1,6.939239502E-1,1.540985107E0,9.662216187E0
2.010993248E1,6.221313477E-1,1.509872437E0,9.674179077E0
2.011228233E1,5.599212646E-1,1.497909546E0,9.726821899E0
2.011463218E1,5.072784424E-1,1.483551025E0,9.757934570E0
2.011695152E1,4.642028809E-1,1.478759766E0,9.796218872E0
2.011930137E1,4.187469482E-1,1.469192505E0,9.836898804E0
2.012162071E1,3.924255371E-1,1.459625244E0,9.906280518E0
2.012397056E1,3.421783447E-1,1.435699463E0,9.958923340E0
2.012628990E1,3.325958252E-1,1.426116943E0,1.004028320E1
2.012863975E1,3.254241943E-1,1.416549683E0,1.009771729E1
2.013098961E1,3.062744141E-1,1.433303833E0,1.016709900E1
2.013330894E1,3.062744141E-1,1.426116943E0,1.023889160E1
2.013565880E1,3.110656738E-1,1.421340942E0,1.029870605E1
2.013797813E1,3.349914551E-1,1.416549683E0,1.034895325E1
2.014032799E1,3.421783447E-1,1.423736572E0,1.038963318E1
2.014264732E1,3.684997559E-1,1.435699463E0,1.041595459E1
2.014499717E1,3.972015381E-1,1.452438354E0,1.044706726E1
2.014731651E1,4.331054688E-1,1.466796875E0,1.047099304E1
2.014966636E1,4.689941406E-1,1.483551025E0,1.050448608E1
2.015201622E1,5.216369629E-1,1.509872437E0,1.054756165E1
2.015433555E1,5.742797852E-1,1.543365479E0,1.055952454E1
2.015668541E1,6.197357178E-1,1.543365479E0,1.058106995E1
2.015900474E1,6.604156494E-1,1.586441040E0,1.061695862E1
2.016135460E1,7.010955811E-1,1.605590820E0,1.064088440E1
2.016367393E1,7.465667725E-1,1.610366821E0,1.068873596E1
2.016602379E1,8.063812256E-1,1.598403931E0,1.072702026E1
2.016834312E1,8.757781982E-1,1.596008301E0,1.077009583E1
2.017069298E1,9.236297607E-1,1.598403931E0,1.079641724E1
2.017301231E1,9.858398438E-1,1.605590820E0,1.086819458E1
2.017536216E1,1.057632446E0,1.588836670E0,1.093041992E1
2.017771202E1,1.112655640E0,1.579269409E0,1.099023438E1
2.018003135E1,1.170089722E0,1.562515259E0,1.106680298E1
2.018238121E1,1.227523804E0,1.529006958E0,1.112423706E1
2.018470054E1,1.277770996E0,1.502685547E0,1.122233582E1
2.018705040E1,1.328018188E0,1.471588135E0,1.129412842E1
2.018936973E1,1.347152710E0,1.454833984E0,1.137309265E1
2.019171959E1,1.366302490E0,1.411758423E0,1.145683289E1
2.019403892E1,1.368698120E0,1.387832642E0,1.153819275E1
2.019638878E1,1.344772339E0,1.351943970E0,1.162193298E1
2.019870811E1,1.308868408E0,1.299301147E0,1.166023254E1
2.020105796E1,1.268188477E0,1.270584106E0,1.166261292E1
2.020340782E1,1.215560913E0,1.265808105E0,1.162911987E1
2.020572716E1,1.122238159E0,1.232299805E0,1.168176270E1
2.020807701E1,1.016952515E0,1.189239502E0,1.178465271E1
2.021039634E1,9.523468018E-1,1.143768311E0,1.186839294E1
2.021274620E1,9.308013916E-1,1.103088379E0,1.193061829E1
2.021506553E1,9.260253906E-1,1.060012817E0,1.194258118E1
2.021741539E1,9.164581299E-1,1.031311035E0,1.193061829E1
2.021973472E1,8.973083496E-1,1.000198364E0,1.192103577E1
2.022208458E1,8.422698975E-1,9.762725830E-1,1.185404968E1
2.022440391E1,7.800598145E-1,9.595184326E-1,1.174636841E1
2.022675377E1,7.322082520E-1,9.331970215E-1,1.165544128E1
2.022910362E1,6.580200195E-1,9.475555420E-1,1.153100586E1
2.023142296E1,6.053771973E-1,9.523468018E-1,1.138265991E1
2.023377281E1,5.335998535E-1,9.643096924E-1,1.123429871E1
2.023609214E1,4.881286621E-1,9.858398438E-1,1.105723572E1
2.023844200E1,4.570312500E-1,9.906311035E-1,1.087777710E1
2.024076133E1,4.331054688E-1,1.043273926E0,1.071028137E1
2.024311119E1,4.235229492E-1,1.103088379E0,1.052363586E1
2.024543052E1,4.115600586E-1,1.148559570E0,1.032263184E1
2.024778038E1,4.067840576E-1,1.217941284E0,1.012641907E1
2.025009971E1,4.139556885E-1,1.270584106E0,9.970886230E0
2.025244957E1,4.211425781E-1,1.351943970E0,9.836898804E0
2.025476890E1,4.450683594E-1,1.411758423E0,9.753143311E0
2.025711876E1,5.072784424E-1,1.490722656E0,9.657424927E0
2.025946861E1,5.264282227E-1,1.576873779E0,9.542572021E0
2.026178795E1,5.455627441E-1,1.670196533E0,9.463607788E0
2.026413780E1,5.694885254E-1,1.734802246E0,9.391830444E0
2.026645714E1,6.029968262E-1,1.811370850E0,9.322433472E0
2.026880699E1,6.628112793E-1,1.861618042E0,9.276977539E0
2.027112632E1,6.891326904E-1,1.919036865E0,9.253051758E0
2.027347618E1,7.250213623E-1,1.957336426E0,9.200408936E0
2.027579551E1,7.465667725E-1,2.012359619E0,9.186050415E0
2.027814537E1,7.752685547E-1,2.045867920E0,9.169296265E0
2.028049522E1,7.824554443E-1,2.074584961E0,9.152542114E0
2.028281456E1,7.848510742E-1,2.108078003E0,9.138183594E0
2.028516441E1,7.920227051E-1,2.103286743E0,9.099899292E0
2.028748375E1,8.087768555E-1,2.108078003E0,9.104690552E0
2.028983360E1,7.944183350E-1,2.122436523E0,9.107086182E0
2.029215294E1,7.896270752E-1,2.124832153E0,9.107086182E0
2.029450279E1,7.896270752E-1,2.110473633E0,9.128616333E0
2.029682213E1,7.992095947E-1,2.091323853E0,9.135803223E0
2.029920250E1,7.968139648E-1,2.084152222E0,9.169296265E0
2.030155235E1,7.824554443E-1,2.076965332E0,9.202789307E0
2.030387169E1,7.609100342E-1,2.057830811E0,9.276977539E0
2.030622154E1,7.465667725E-1,2.045867920E0,9.363113403E0
2.030854088E1,7.346038818E-1,2.031509399E0,9.401397705E0
2.031089073E1,7.561340332E-1,2.026718140E0,9.477966309E0
2.031321006E1,7.561340332E-1,1.998001099E0,9.516250610E0
2.031555992E1,7.513427734E-1,1.974075317E0,9.566513062E0
2.031787925E1,7.513427734E-1,1.954940796E0,9.616760254E0
2.032022911E1,7.561340332E-1,1.940582275E0,9.659820557E0
2.032254844E1,7.346038818E-1,1.897506714E0,9.686141968E0
2.032489830E1,7.346038818E-1,1.895111084E0,9.695724487E0
2.032724815E1,7.346038818E-1,1.873580933E0,9.702896118E0
2.032956749E1,7.274169922E-1,1.852050781E0,9.722045898E0
2.033191734E1,6.867370605E-1,1.813766479E0,9.724426270E0
2.033423668E1,6.556396484E-1,1.806579590E0,9.724426270E0
2.033658653E1,6.436767578E-1,1.780258179E0,9.717254639E0
2.033890587E1,6.197357178E-1,1.761123657E0,9.698104858E0
2.034125572E1,5.862426758E-1,1.761123657E0,9.652648926E0
2.034357506E1,5.455627441E-1,1.737182617E0,9.611968994E0
2.034592491E1,5.096740723E-1,1.739578247E0,9.556930542E0
2.034827476E1,4.737854004E-1,1.722839355E0,9.504287720E0
2.035059410E1,4.474639893E-1,1.708480835E0,9.444473267E0
2.035294395E1,4.139556885E-1,1.701293945E0,9.375076294E0
2.035526329E1,3.948211670E-1,1.710861206E0,9.300903320E0
2.035761314E1,3.732757568E-1,1.706085205E0,9.267395020E0
2.035993248E1,3.565368652E-1,1.708480835E0,9.200408936E0
2.036228233E1,3.445739746E-1,1.718048096E0,9.138183594E0
2.036460167E1,3.445739746E-1,1.739578247E0,9.078369141E0
2.036695152E1,3.278198242E-1,1.761123657E0,9.018554688E0
2.036930137E1,3.206329346E-1,1.777862549E0,8.989837646E0
2.037162071E1,3.230285645E-1,1.785049438E0,8.956329346E0
2.037397056E1,3.182525635E-1,1.818542480E0,8.922836304E0
2.037628990E1,3.182525635E-1,1.849655151E0,8.884552002E0
2.037863975E1,3.230285645E-1,1.873580933E0,8.855834961E0
2.038095909E1,3.278198242E-1,1.890335083E0,8.798416138E0
2.038330894E1,2.967071533E-1,1.895111084E0,8.760131836E0
2.038565880E1,2.991027832E-1,1.911865234E0,8.700302124E0
2.038797813E1,2.823486328E-1,1.911865234E0,8.630905151E0
2.039032799E1,2.799530029E-1,1.928619385E0,8.537597656E0
2.039264732E1,2.751770020E-1,1.928619385E0,8.439483643E0
2.039499717E1,2.440643311E-1,1.933395386E0,8.341384888E0
2.039731651E1,2.129669189E-1,1.945358276E0,8.245666504E0
2.039966636E1,1.914215088E-1,1.947753906E0,8.173889160E0
2.040198570E1,1.579284668E-1,1.928619385E0,8.070983887E0
2.040433555E1,1.340026855E-1,1.931015015E0,7.970489502E0
2.040668541E1,1.076812744E-1,1.914260864E0,7.860427856E0
2.040900474E1,8.613586426E-2,1.926223755E0,7.747955322E0
2.041135460E1,7.417297363E-2,1.907073975E0,7.671386719E0
2.041367393E1,6.460571289E-2,1.919036865E0,7.609176636E0
2.041602379E1,5.024719238E-2,1.926223755E0,7.546966553E0
2.041834312E1,4.785156250E-2,1.919036865E0,7.525421143E0
2.042069298E1,4.785156250E-2,1.911865234E0,7.532608032E0
2.042301231E1,4.785156250E-2,1.909469604E0,7.508682251E0
2.042536216E1,4.785156250E-2,1.919036865E0,7.451248169E0
2.042768150E1,4.785156250E-2,1.916656494E0,7.391433716E0
2.043003135E1,4.547119141E-2,1.942977905E0,7.331604004E0
2.043238121E1,2.871704102E-2,1.957336426E0,7.288543701E0
2.043470054E1,9.567260742E-3,1.966903687E0,7.259826660E0
2.043705040E1,2.395629883E-3,1.981262207E0,7.247863770E0
2.043936973E1,2.153015137E-2,1.966903687E0,7.233505249E0
2.044171959E1,2.871704102E-2,1.974075317E0,7.247863770E0
2.044403892E1,4.785156250E-2,1.974075317E0,7.283752441E0
2.044638878E1,4.785156250E-2,1.969299316E0,7.312469482E0
2.044870811E1,8.613586426E-2,1.983642578E0,7.341186523E0
2.045105796E1,1.172485352E-1,1.954940796E0,7.362716675E0
2.045346885E1,1.340026855E-1,1.945358276E0,7.391433716E0
2.045572716E1,1.555328369E-1,1.964508057E0,7.417755127E0
2.045807701E1,1.866455078E-1,1.933395386E0,7.460815430E0
2.046039634E1,2.033843994E-1,1.938186646E0,7.513458252E0
2.046274620E1,2.010040283E-1,1.928619385E0,7.592422485E0
2.046506553E1,2.105712891E-1,1.926223755E0,7.664215088E0
2.046741539E1,2.033843994E-1,1.907073975E0,7.731216431E0
2.046973472E1,1.842498779E-1,1.899902344E0,7.812561035E0
2.047208458E1,1.938171387E-1,1.885543823E0,7.903488159E0
2.047440391E1,1.818542480E-1,1.885543823E0,8.001602173E0
2.047675377E1,1.794586182E-1,1.885543823E0,8.082962036E0
2.047907310E1,1.674957275E-1,1.892715454E0,8.178665161E0
2.048142296E1,1.698913574E-1,1.873580933E0,8.293518066E0
2.048377281E1,1.890258789E-1,1.861618042E0,8.386840820E0
2.048609214E1,1.842498779E-1,1.854431152E0,8.477767944E0
2.048844200E1,1.746826172E-1,1.852050781E0,8.585449219E0
2.049076133E1,1.722869873E-1,1.856826782E0,8.702697754E0
2.049311119E1,1.866455078E-1,1.866409302E0,8.784057617E0
2.049543052E1,2.081756592E-1,1.868789673E0,8.894119263E0
2.049778038E1,2.273254395E-1,1.866409302E0,8.982650757E0
2.050009971E1,2.512512207E-1,1.868789673E0,9.042480469E0
2.050244957E1,2.775726318E-1,1.849655151E0,9.068801880E0
2.050479942E1,2.871398926E-1,1.842468262E0,9.095123291E0
2.050711876E1,2.967071533E-1,1.844863892E0,9.078369141E0
2.050946861E1,2.967071533E-1,1.825729370E0,9.073577881E0
2.051178795E1,2.847442627E-1,1.828109741E0,9.030517578E0
2.051413780E1,2.991027832E-1,1.828109741E0,8.989837646E0
2.051645714E1,2.847442627E-1,1.825729370E0,8.913269043E0
2.051880699E1,3.062744141E-1,1.811370850E0,8.829513550E0
2.052112632E1,3.182525635E-1,1.823333740E0,8.729019165E0
2.052347618E1,3.397827148E-1,1.849655151E0,8.642868042E0
2.052582603E1,3.565368652E-1,1.871185303E0,8.523239136E0
2.052814537E1,3.637084961E-1,1.914260864E0,8.422729492E0
2.053049522E1,3.900299072E-1,1.950149536E0,8.336593628E0
2.053281456E1,4.187469482E-1,2.012359619E0,8.233703613E0
2.053516441E1,4.522399902E-1,2.055435181E0,8.159530640E0
2.053748375E1,4.977111816E-1,2.103286743E0,8.075775146E0
2.053983360E1,5.359954834E-1,2.167892456E0,8.020736694E0
2.054215294E1,5.766754150E-1,2.230117798E0,7.963317871E0
2.054450279E1,6.006011963E-1,2.266006470E0,7.929809570E0
2.054685264E1,6.364898682E-1,2.335388184E0,7.886749268E0
2.054917198E1,6.723785400E-1,2.380859375E0,7.886749268E0
2.055152183E1,7.082824707E-1,2.426315308E0,7.877166748E0
2.055384117E1,7.465667725E-1,2.455032349E0,7.901107788E0
2.055619102E1,7.968139648E-1,2.476577759E0,7.910675049E0
2.055851036E1,8.327026367E-1,2.519638062E0,7.956130981E0
2.056086021E1,8.829498291E-1,2.548355103E0,8.006378174E0
2.056317955E1,9.164581299E-1,2.560317993E0,8.078170776E0
2.056552940E1,9.571228027E-1,2.586639404E0,8.145172119E0
2.056784874E1,1.014556885E0,2.581863403E0,8.216949463E0
2.057019859E1,1.074371338E0,2.581863403E0,8.327026367E0
2.057251793E1,1.150955200E0,2.586639404E0,8.405990601E0
2.057486778E1,1.210769653E0,2.574676514E0,8.516052246E0
2.057721763E1,1.268188477E0,2.569885254E0,8.628524780E0
2.057953697E1,1.292129517E0,2.555541992E0,8.740982056E0
2.058188682E1,1.316055298E0,2.548355103E0,8.841476440E0
2.058423668E1,1.325622559E0,2.517242432E0,8.961120605E0
2.058658653E1,1.335189819E0,2.486145020E0,9.066406250E0
2.058890587E1,1.339981079E0,2.445465088E0,9.207580566E0
2.059125572E1,1.339981079E0,2.380859375E0,9.358322144E0
2.059357506E1,1.332809448E0,2.299499512E0,9.466003418E0
2.059592491E1,1.318450928E0,2.246856689E0,9.607177734E0
2.059824424E1,1.328018188E0,2.163116455E0,9.731613159E0
2.060059410E1,1.325622559E0,2.093719482E0,9.827316284E0
2.060294395E1,1.313659668E0,2.017150879E0,9.961318970E0
2.060526329E1,1.311264038E0,1.938186646E0,1.007856750E1
2.060761314E1,1.289733887E0,1.887939453E0,1.025325012E1
2.060993248E1,1.275375366E0,1.801788330E0,1.039442444E1
2.061228233E1,1.268188477E0,1.734802246E0,1.053559875E1
2.061460167E1,1.256225586E0,1.674972534E0,1.067437744E1
2.061695152E1,1.263412476E0,1.622329712E0,1.079881287E1
2.061927086E1,1.234695435E0,1.584045410E0,1.091366577E1
2.062162071E1,1.268188477E0,1.545761108E0,1.102372742E1
2.062397056E1,1.268188477E0,1.500305176E0,1.110987854E1
2.062628990E1,1.280166626E0,1.454833984E0,1.120080566E1
2.062863975E1,1.272979736E0,1.433303833E0,1.126301575E1
2.063095909E1,1.265808105E0,1.409378052E0,1.127020264E1
2.063330894E1,1.280166626E0,1.395019531E0,1.129652405E1
2.063562828E1,1.277770996E0,1.392623901E0,1.131805420E1
2.063797813E1,1.265808105E0,1.380661011E0,1.129173279E1
2.064029747E1,1.265808105E0,1.387832642E0,1.125105286E1
2.064264732E1,1.265808105E0,1.399795532E0,1.119361877E1
2.064499717E1,1.256225586E0,1.399795532E0,1.114097595E1
2.064731651E1,1.244262695E0,1.402191162E0,1.105723572E1
2.064966636E1,1.229904175E0,1.421340942E0,1.096391296E1
2.065198570E1,1.217941284E0,1.433303833E0,1.087298584E1
2.065433555E1,1.196411133E0,1.457229614E0,1.073660278E1
2.065665489E1,1.179656982E0,1.471588135E0,1.060260010E1
2.065900474E1,1.158126831E0,1.488342285E0,1.048295593E1
2.066132408E1,1.136596680E0,1.505081177E0,1.035614014E1
2.066367393E1,1.127014160E0,1.529006958E0,1.023649597E1
2.066599327E1,1.103088379E0,1.562515259E0,1.011207581E1
2.066834312E1,1.079162598E0,1.588836670E0,1.000439453E1
2.067069298E1,1.076766968E0,1.624725342E0,9.913467407E0
2.067301231E1,1.079162598E0,1.629516602E0,9.856033325E0
2.067536216E1,1.074371338E0,1.653442383E0,9.824935913E0
2.067768150E1,1.098312378E0,1.679763794E0,9.777069092E0
2.068003135E1,1.117446899E0,1.686935425E0,9.734008789E0
2.068235069E1,1.127014160E0,1.713256836E0,9.676574707E0
2.068470054E1,1.095916748E0,1.730010986E0,9.655044556E0
2.068701988E1,1.091125488E0,1.744369507E0,9.652648926E0
2.068936973E1,1.091125488E0,1.777862549E0,9.676574707E0
2.069168907E1,1.103088379E0,1.842468262E0,9.717254639E0
2.069403892E1,1.146163940E0,1.871185303E0,9.755538940E0
