"Time (s)","Pressure (hPa)"
3.337644900E1,1.007505493E3
3.341490115E1,1.007505493E3
3.345335330E1,1.007505493E3
3.349180544E1,1.007505493E3
3.353025759E1,1.007514465E3
3.356874026E1,1.007514465E3
3.360716189E1,1.007514465E3
3.364561404E1,1.007514465E3
3.368406619E1,1.007514465E3
3.372251834E1,1.007523071E3
3.376097048E1,1.007523071E3
3.379942263E1,1.007523071E3
3.383787478E1,1.007523071E3
3.387635745E1,1.007524170E3
3.391477908E1,1.007524170E3
3.395323123E1,1.007524170E3
3.399168337E1,1.007524170E3
3.403013552E1,1.007530334E3
3.406858767E1,1.007530334E3
3.410703982E1,1.007530334E3
3.414552248E1,1.007530334E3
3.418394412E1,1.007530334E3
3.422239626E1,1.007541077E3
3.426084841E1,1.007541077E3
3.429930056E1,1.007541077E3
3.433775271E1,1.007541077E3
3.437620486E1,1.007547974E3
3.441465219E1,1.007547974E3
3.445310434E1,1.007547974E3
3.449155649E1,1.007547974E3
3.453000864E1,1.007563171E3
3.456846079E1,1.007563171E3
3.460691294E1,1.007563171E3
3.464536508E1,1.007563171E3
3.468384775E1,1.007565918E3
3.472226938E1,1.007565918E3
3.476072153E1,1.007565918E3
3.479917368E1,1.007565918E3
3.483762583E1,1.007565918E3
3.487607798E1,1.007579712E3
3.491453012E1,1.007579712E3
3.495298227E1,1.007579712E3
3.499146494E1,1.007579712E3
3.503187021E1,1.007596924E3
3.506830820E1,1.007596924E3
3.510679087E1,1.007596924E3
3.514524301E1,1.007596924E3
3.518369516E1,1.007608704E3
3.522214731E1,1.007608704E3
3.526059946E1,1.007608704E3
3.529908213E1,1.007608704E3
3.533750376E1,1.007608704E3
3.537595591E1,1.007610046E3
3.541440805E1,1.007610046E3
3.545286020E1,1.007610046E3
3.549131235E1,1.007610046E3
3.552976450E1,1.007616272E3
3.556824716E1,1.007616272E3
3.560666880E1,1.007616272E3
3.564512094E1,1.007616272E3
3.568409189E1,1.007613892E3
3.572202524E1,1.007613892E3
3.576047739E1,1.007613892E3
3.579899057E1,1.007613892E3
3.583735117E1,1.007613892E3
3.587583383E1,1.007615295E3
3.591428598E1,1.007615295E3
3.595273813E1,1.007615295E3
3.599119028E1,1.007615295E3
3.602964243E1,1.007621826E3
3.606809458E1,1.007621826E3
3.610654672E1,1.007621826E3
3.614502939E1,1.007621826E3
3.618345102E1,1.007624573E3
3.622190317E1,1.007624573E3
3.626035532E1,1.007624573E3
3.629880747E1,1.007624573E3
3.633725962E1,1.007624573E3
3.637571176E1,1.007638062E3
3.641416391E1,1.007638062E3
3.645264658E1,1.007638062E3
3.649106821E1,1.007638062E3
3.652952036E1,1.007637329E3
3.656797251E1,1.007637329E3
3.660642466E1,1.007637329E3
3.664487680E1,1.007637329E3
3.668332895E1,1.007634583E3
3.672181162E1,1.007634583E3
3.676023325E1,1.007634583E3
3.679868540E1,1.007634583E3
3.683713755E1,1.007634583E3
3.687558969E1,1.007648376E3
3.691404184E1,1.007648376E3
3.695249399E1,1.007648376E3
3.699097666E1,1.007648376E3
3.702939829E1,1.007651123E3
3.706785044E1,1.007651123E3
3.710630258E1,1.007651123E3
3.714475473E1,1.007651123E3
3.718320688E1,1.007654297E3
3.722165903E1,1.007654297E3
3.726011118E1,1.007654297E3
3.729859384E1,1.007654297E3
3.733701548E1,1.007654297E3
3.737546762E1,1.007656006E3
3.741391977E1,1.007656006E3
3.745237192E1,1.007656006E3
3.749082407E1,1.007656006E3
3.752927622E1,1.007651855E3
3.756775888E1,1.007651855E3
3.760618051E1,1.007651855E3
3.764463266E1,1.007651855E3
3.768342050E1,1.007646057E3
3.772153696E1,1.007646057E3
3.775998911E1,1.007646057E3
3.779844126E1,1.007646057E3
3.783689341E1,1.007646057E3
3.787531504E1,1.007641907E3
3.791370615E1,1.007641907E3
3.795218882E1,1.007641907E3
3.799061045E1,1.007641907E3
3.802906259E1,1.007643250E3
3.806751474E1,1.007643250E3
3.810596689E1,1.007643250E3
3.814444956E1,1.007643250E3
3.818290171E1,1.007646057E3
3.822132334E1,1.007646057E3
3.825977549E1,1.007646057E3
3.829825815E1,1.007646057E3
3.833667978E1,1.007646057E3
3.837516245E1,1.007645386E3
3.841358408E1,1.007645386E3
3.845206674E1,1.007645386E3
3.849061045E1,1.007645386E3
3.852897104E1,1.007646362E3
3.856739267E1,1.007646362E3
3.860584482E1,1.007646362E3
3.864429697E1,1.007646362E3
3.868274912E1,1.007651550E3
3.872123178E1,1.007651550E3
3.875965342E1,1.007651550E3
3.879810556E1,1.007651550E3
3.883655771E1,1.007651550E3
3.887500986E1,1.007654297E3
3.891346201E1,1.007654297E3
3.895191416E1,1.007654297E3
3.899036630E1,1.007654297E3
3.902884897E1,1.007646057E3
3.906727060E1,1.007646057E3
3.910575327E1,1.007646057E3
3.914417490E1,1.007646057E3
3.918262705E1,1.007643677E3
3.922120127E1,1.007643677E3
3.925953134E1,1.007643677E3
3.929801401E1,1.007643677E3
3.933643564E1,1.007643677E3
3.937488779E1,1.007643005E3
3.941333994E1,1.007643005E3
3.945179209E1,1.007643005E3
3.949024424E1,1.007643005E3
3.952869638E1,1.007644348E3
3.956717905E1,1.007644348E3
3.960560068E1,1.007644348E3
3.964405283E1,1.007644348E3
3.968247446E1,1.007648804E3
3.972095713E1,1.007648804E3
3.975940927E1,1.007648804E3
3.979786142E1,1.007648804E3
3.983631357E1,1.007648804E3
3.987479624E1,1.007641235E3
3.991327890E1,1.007641235E3
3.995176157E1,1.007641235E3
3.999021372E1,1.007641235E3
4.002866587E1,1.007638184E3
4.006711801E1,1.007638184E3
4.010557016E1,1.007638184E3
4.014405283E1,1.007638184E3
4.018247446E1,1.007644409E3
4.022092661E1,1.007644409E3
4.025937876E1,1.007644409E3
4.029783091E1,1.007644409E3
4.033664926E1,1.007644409E3
4.037473520E1,1.007641602E3
4.041318735E1,1.007641602E3
4.045167002E1,1.007641602E3
4.049009165E1,1.007641602E3
4.052854380E1,1.007647827E3
4.056699594E1,1.007647827E3
4.060544809E1,1.007647827E3
4.064390024E1,1.007647827E3
4.068235239E1,1.007658203E3
4.072083506E1,1.007658203E3
4.075925669E1,1.007658203E3
4.079770883E1,1.007658203E3
4.083616098E1,1.007658203E3
4.087616953E1,1.007664368E3
4.091303476E1,1.007664368E3
4.095151743E1,1.007664368E3
4.099061045E1,1.007664368E3
4.102845224E1,1.007672974E3
4.106687387E1,1.007672974E3
4.110532602E1,1.007672974E3
4.114377817E1,1.007672974E3
4.118223032E1,1.007659546E3
4.122068247E1,1.007659546E3
4.125913462E1,1.007659546E3
4.129761728E1,1.007659546E3
4.133603891E1,1.007659546E3
4.137449106E1,1.007663025E3
4.141294321E1,1.007663025E3
4.145139536E1,1.007663025E3
4.148984751E1,1.007663025E3
4.152829966E1,1.007658203E3
4.156675180E1,1.007658203E3
4.160523447E1,1.007658203E3
4.164365610E1,1.007658203E3
4.168326792E1,1.007655823E3
4.172052988E1,1.007655823E3
4.175901255E1,1.007655823E3
4.179746469E1,1.007655823E3
4.183591684E1,1.007655823E3
4.187439951E1,1.007655457E3
4.191282114E1,1.007655457E3
4.195127329E1,1.007655457E3
4.198972544E1,1.007655457E3
4.202817758E1,1.007648926E3
4.206662973E1,1.007648926E3
4.210508188E1,1.007648926E3
4.214356455E1,1.007648926E3
4.218198618E1,1.007642700E3
4.222043833E1,1.007642700E3
4.225889048E1,1.007642700E3
4.229734262E1,1.007642700E3
4.233591684E1,1.007647156E3
4.237421640E1,1.007647156E3
4.241269907E1,1.007647156E3
4.245118174E1,1.007647156E3
4.248960337E1,1.007647156E3
4.252805551E1,1.007640625E3
4.256650766E1,1.007640625E3
4.260495981E1,1.007640625E3
4.264341196E1,1.007640625E3
4.268186411E1,1.007631348E3
4.272031626E1,1.007631348E3
4.275876841E1,1.007631348E3
4.279722055E1,1.007631348E3
4.283567270E1,1.007618225E3
4.287412485E1,1.007618225E3
4.291257700E1,1.007618225E3
4.295102915E1,1.007618225E3
4.298990854E1,1.007618225E3
4.302796396E1,1.007613770E3
4.306638559E1,1.007613770E3
4.310483774E1,1.007613770E3
4.314328989E1,1.007613770E3
4.318174204E1,1.007598572E3
4.322019419E1,1.007598572E3
4.325864633E1,1.007598572E3
4.329712900E1,1.007598572E3
4.333555063E1,1.007588257E3
4.337400278E1,1.007588257E3
4.341245493E1,1.007588257E3
4.345090708E1,1.007588257E3
4.348935922E1,1.007588257E3
4.352781137E1,1.007579590E3
4.356626352E1,1.007579590E3
4.360474619E1,1.007579590E3
4.364316782E1,1.007579590E3
4.368161997E1,1.007576843E3
4.372007212E1,1.007576843E3
4.375852426E1,1.007576843E3
4.379697641E1,1.007576843E3
4.383542856E1,1.007570312E3
4.387391123E1,1.007570312E3
4.391233286E1,1.007570312E3
4.395078501E1,1.007570312E3
4.398923716E1,1.007570312E3
4.402768930E1,1.007566895E3
4.406614145E1,1.007566895E3
4.410459360E1,1.007566895E3
4.414307627E1,1.007566895E3
4.418149790E1,1.007559937E3
4.421995005E1,1.007559937E3
4.425840219E1,1.007559937E3
4.429685434E1,1.007559937E3
4.433530649E1,1.007550964E3
4.437375864E1,1.007550964E3
4.441221139E1,1.007550964E3
4.445069406E1,1.007550964E3
4.448911569E1,1.007550964E3
4.452756784E1,1.007545166E3
4.456601999E1,1.007545166E3
4.460447214E1,1.007545166E3
4.464292428E1,1.007545166E3
4.468137643E1,1.007538208E3
4.471985910E1,1.007538208E3
4.475828073E1,1.007538208E3
4.479673288E1,1.007538208E3
4.483518503E1,1.007528564E3
4.487363718E1,1.007528564E3
4.491208932E1,1.007528564E3
4.495054147E1,1.007528564E3
4.498923776E1,1.007528564E3
4.502747629E1,1.007526184E3
4.506589792E1,1.007526184E3
4.510435007E1,1.007526184E3
4.514280221E1,1.007526184E3
4.518125436E1,1.007522339E3
4.521970651E1,1.007522339E3
4.525815866E1,1.007522339E3
4.529664132E1,1.007522339E3
4.533506296E1,1.007518250E3
4.537351510E1,1.007518250E3
4.541196725E1,1.007518250E3
4.545038888E1,1.007518250E3
4.548887155E1,1.007518250E3
4.552732370E1,1.007517212E3
4.556577585E1,1.007517212E3
4.560425851E1,1.007517212E3
4.564322946E1,1.007517212E3
4.568113229E1,1.007514404E3
4.571958444E1,1.007514404E3
4.575803659E1,1.007514404E3
4.579648874E1,1.007514404E3
4.583494089E1,1.007504089E3
4.587342355E1,1.007504089E3
4.591184518E1,1.007504089E3
4.595029733E1,1.007504089E3
4.598874948E1,1.007504089E3
4.602720163E1,1.007495789E3
4.606565378E1,1.007495789E3
4.610410593E1,1.007495789E3
4.614255807E1,1.007495789E3
4.618104074E1,1.007490601E3
4.621946237E1,1.007490601E3
4.625791452E1,1.007490601E3
4.629636667E1,1.007490601E3
4.633481882E1,1.007488892E3
4.637327096E1,1.007488892E3
4.641172311E1,1.007488892E3
4.645020578E1,1.007488892E3
4.648862741E1,1.007488892E3
4.652707956E1,1.007485107E3
4.656553171E1,1.007485107E3
4.660398386E1,1.007485107E3
4.664243600E1,1.007485107E3
4.668088815E1,1.007481995E3
4.671937082E1,1.007481995E3
4.675779245E1,1.007481995E3
4.679624460E1,1.007481995E3
4.683469674E1,1.007470947E3
4.687314889E1,1.007470947E3
4.691160104E1,1.007470947E3
4.695005319E1,1.007470947E3
4.698853586E1,1.007470947E3
4.702698800E1,1.007469543E3
4.706540964E1,1.007469543E3
4.710386178E1,1.007469543E3
4.714231393E1,1.007469543E3
4.718076608E1,1.007467163E3
4.721921823E1,1.007467163E3
4.725767038E1,1.007467163E3
4.729615304E1,1.007467163E3
4.733457468E1,1.007470947E3
4.737302682E1,1.007470947E3
4.741147897E1,1.007470947E3
4.744993112E1,1.007470947E3
4.748838327E1,1.007470947E3
4.752848337E1,1.007468872E3
4.756525705E1,1.007468872E3
4.760377023E1,1.007468872E3
4.764264963E1,1.007468872E3
4.768064401E1,1.007461304E3
4.771909616E1,1.007461304E3
4.775754831E1,1.007461304E3
4.779600046E1,1.007461304E3
4.783445260E1,1.007468506E3
4.787293527E1,1.007468506E3
4.791135690E1,1.007468506E3
4.794980905E1,1.007468506E3
4.798826120E1,1.007468506E3
4.802671335E1,1.007459229E3
4.806516550E1,1.007459229E3
4.810361764E1,1.007459229E3
4.814206979E1,1.007459229E3
4.818055246E1,1.007457092E3
4.821897409E1,1.007457092E3
4.825742624E1,1.007457092E3
4.829587839E1,1.007457092E3
4.833533761E1,1.007452271E3
4.837278268E1,1.007452271E3
4.841123483E1,1.007452271E3
4.844971750E1,1.007452271E3
4.848813913E1,1.007452271E3
4.852659128E1,1.007443665E3
4.856504343E1,1.007443665E3
4.860349557E1,1.007443665E3
4.864194772E1,1.007443665E3
4.868039987E1,1.007445374E3
4.871885202E1,1.007445374E3
4.875733469E1,1.007445374E3
4.879575632E1,1.007445374E3
4.883420846E1,1.007446716E3
4.887266061E1,1.007446716E3
4.891111276E1,1.007446716E3
4.894956491E1,1.007446716E3
4.898801706E1,1.007446716E3
4.902649972E1,1.007450195E3
4.906492136E1,1.007450195E3
4.910337350E1,1.007450195E3
4.914182565E1,1.007450195E3
4.918027780E1,1.007451538E3
4.921872995E1,1.007451538E3
4.925718210E1,1.007451538E3
4.929566476E1,1.007451538E3
4.933408639E1,1.007452209E3
4.937253854E1,1.007452209E3
4.941099069E1,1.007452209E3
4.944944284E1,1.007452209E3
4.948789499E1,1.007452209E3
4.952634714E1,1.007451843E3
4.956479928E1,1.007451843E3
4.960328195E1,1.007451843E3
4.964197824E1,1.007451843E3
4.968015573E1,1.007453613E3
4.971860788E1,1.007453613E3
4.975706003E1,1.007453613E3
4.979551218E1,1.007453613E3
4.983396432E1,1.007453613E3
4.987244699E1,1.007453613E3
4.991086862E1,1.007453613E3
4.994932077E1,1.007453613E3
4.998777292E1,1.007453613E3
5.002622507E1,1.007451538E3
5.006467721E1,1.007451538E3
5.010312936E1,1.007451538E3
5.014158151E1,1.007451538E3
5.018006418E1,1.007439087E3
5.021848581E1,1.007439087E3
5.025693796E1,1.007439087E3
5.029596994E1,1.007439087E3
5.033384225E1,1.007447693E3
5.037229440E1,1.007447693E3
5.041074655E1,1.007447693E3
5.044922922E1,1.007447693E3
5.048765085E1,1.007447327E3
5.052610300E1,1.007447327E3
5.056455514E1,1.007447327E3
5.060300729E1,1.007447327E3
5.064145944E1,1.007447327E3
5.067991159E1,1.007443848E3
5.071836374E1,1.007443848E3
5.075684640E1,1.007443848E3
5.079526803E1,1.007443848E3
5.083372018E1,1.007433167E3
5.087217233E1,1.007433167E3
5.091062448E1,1.007433167E3
5.094907663E1,1.007433167E3
5.098752878E1,1.007437317E3
5.102601144E1,1.007437317E3
5.106443307E1,1.007437317E3
5.110288522E1,1.007437317E3
5.114133737E1,1.007437317E3
5.117978952E1,1.007431763E3
5.121824167E1,1.007431763E3
5.125669382E1,1.007431763E3
5.129514596E1,1.007431763E3
5.133362863E1,1.007421387E3
5.137205026E1,1.007421387E3
5.141050241E1,1.007421387E3
5.144895456E1,1.007421387E3
5.148740671E1,1.007416565E3
5.152585886E1,1.007416565E3
5.156431100E1,1.007416565E3
5.160279367E1,1.007416565E3
5.164139841E1,1.007416565E3
5.167966745E1,1.007415222E3
5.171811960E1,1.007415222E3
5.175657174E1,1.007415222E3
5.179502389E1,1.007415222E3
5.183347604E1,1.007412415E3
5.187195871E1,1.007412415E3
5.191038034E1,1.007412415E3
5.194883249E1,1.007412415E3
5.198728464E1,1.007414490E3
5.202573678E1,1.007414490E3
5.206418893E1,1.007414490E3
5.210264108E1,1.007414490E3
5.214109323E1,1.007414490E3
5.217957590E1,1.007411011E3
5.221799753E1,1.007411011E3
5.225644968E1,1.007411011E3
5.229535959E1,1.007411011E3
5.233335397E1,1.007399658E3
5.237180612E1,1.007399658E3
5.241025827E1,1.007399658E3
5.244874094E1,1.007399658E3
5.248716257E1,1.007389282E3
5.252561471E1,1.007389282E3
5.256406686E1,1.007389282E3
5.260251901E1,1.007389282E3
5.264097116E1,1.007389282E3
5.267942331E1,1.007386536E3
5.271787546E1,1.007386536E3
5.275635812E1,1.007386536E3
5.279477975E1,1.007386536E3
5.283323190E1,1.007383789E3
5.287168405E1,1.007383789E3
5.291013620E1,1.007383789E3
5.294922922E1,1.007383789E3
5.298704050E1,1.007364441E3
5.302552316E1,1.007364441E3
5.306394479E1,1.007364441E3
5.310239694E1,1.007364441E3
5.314084909E1,1.007364441E3
5.317930124E1,1.007363403E3
5.321775339E1,1.007363403E3
5.325620553E1,1.007363403E3
5.329465768E1,1.007363403E3
5.333314035E1,1.007347900E3
5.337342355E1,1.007347900E3
5.341001413E1,1.007347900E3
5.344846628E1,1.007347900E3
5.348691843E1,1.007346863E3
5.352537057E1,1.007346863E3
5.356382272E1,1.007346863E3
5.360230539E1,1.007346863E3
5.364072702E1,1.007346863E3
5.367917917E1,1.007338867E3
5.371763132E1,1.007338867E3
5.375608346E1,1.007338867E3
5.379453561E1,1.007338867E3
5.383298776E1,1.007337891E3
5.387143991E1,1.007337891E3
5.390989206E1,1.007337891E3
5.394834421E1,1.007337891E3
5.398679636E1,1.007337158E3
5.402524850E1,1.007337158E3
5.406370065E1,1.007337158E3
5.410215280E1,1.007337158E3
5.414060495E1,1.007337158E3
5.417997262E1,1.007336121E3
5.421747873E1,1.007336121E3
5.425596139E1,1.007336121E3
5.429453561E1,1.007336121E3
5.433283517E1,1.007331665E3
5.437131784E1,1.007331665E3
5.440977473E1,1.007331665E3
5.444825739E1,1.007331665E3
5.448667902E1,1.007325439E3
5.452513117E1,1.007325439E3
5.456358332E1,1.007325439E3
5.460203547E1,1.007325439E3
5.464048762E1,1.007325439E3
5.467893977E1,1.007312317E3
5.471739192E1,1.007312317E3
5.475587458E1,1.007312317E3
5.479429621E1,1.007312317E3
5.483274836E1,1.007306458E3
5.487120051E1,1.007306458E3
5.490965266E1,1.007306458E3
5.494847102E1,1.007306458E3
5.498677058E1,1.007295105E3
5.502503962E1,1.007295105E3
5.506346125E1,1.007295105E3
5.510191340E1,1.007295105E3
5.514036555E1,1.007295105E3
5.517881770E1,1.007292969E3
5.521730036E1,1.007292969E3
5.525572199E1,1.007292969E3
5.529417414E1,1.007292969E3
5.533265681E1,1.007276123E3
5.537110896E1,1.007276123E3
5.540953059E1,1.007276123E3
5.544798274E1,1.007276123E3
5.548643488E1,1.007272339E3
5.552488703E1,1.007272339E3
5.556333918E1,1.007272339E3
5.560243220E1,1.007272339E3
5.564024348E1,1.007272339E3
5.567869563E1,1.007273010E3
5.571714778E1,1.007273010E3
5.575559992E1,1.007273010E3
5.579405207E1,1.007273010E3
5.583250422E1,1.007263306E3
5.587095637E1,1.007263306E3
5.590943904E1,1.007263306E3
5.594786067E1,1.007263306E3
5.598631281E1,1.007259216E3
5.602476496E1,1.007259216E3
5.606321711E1,1.007259216E3
5.610166926E1,1.007259216E3
5.614012141E1,1.007259216E3
5.617860407E1,1.007258179E3
5.621702571E1,1.007258179E3
5.625547785E1,1.007258179E3
5.629393000E1,1.007258179E3
5.633238215E1,1.007257080E3
5.637083430E1,1.007257080E3
5.640928645E1,1.007257080E3
5.644776911E1,1.007257080E3
5.648622126E1,1.007254333E3
5.652461238E1,1.007254333E3
5.656309504E1,1.007254333E3
5.660154719E1,1.007254333E3
5.663999934E1,1.007254333E3
5.667845149E1,1.007253296E3
5.671690364E1,1.007253296E3
5.675538630E1,1.007253296E3
5.679380793E1,1.007253296E3
5.683226008E1,1.007245361E3
5.687071223E1,1.007245361E3
5.690916438E1,1.007245361E3
5.694770808E1,1.007245361E3
5.698606867E1,1.007238831E3
5.702455134E1,1.007238831E3
5.706297297E1,1.007238831E3
5.710142512E1,1.007238831E3
5.713987727E1,1.007238831E3
5.717832942E1,1.007243652E3
5.721678156E1,1.007243652E3
5.725523371E1,1.007243652E3
5.729368586E1,1.007243652E3
5.733216853E1,1.007246033E3
5.737059016E1,1.007246033E3
5.740904231E1,1.007246033E3
5.744749446E1,1.007246033E3
5.748594660E1,1.007240845E3
5.752439875E1,1.007240845E3
5.756285090E1,1.007240845E3
5.760176081E1,1.007240845E3
5.763975520E1,1.007240845E3
5.767820735E1,1.007241211E3
5.771665949E1,1.007241211E3
5.775511164E1,1.007241211E3
5.779356379E1,1.007241211E3
5.783201594E1,1.007247437E3
5.787046809E1,1.007247437E3
5.790895075E1,1.007247437E3
5.794737238E1,1.007247437E3
5.798582453E1,1.007248108E3
5.802427668E1,1.007248108E3
5.806272883E1,1.007248108E3
5.810118098E1,1.007248108E3
5.813963313E1,1.007248108E3
5.817811579E1,1.007246033E3
5.821653742E1,1.007246033E3
5.825498957E1,1.007246033E3
5.829344172E1,1.007246033E3
5.833189387E1,1.007243225E3
5.837034602E1,1.007243225E3
5.840879817E1,1.007243225E3
5.844725031E1,1.007243225E3
5.848573298E1,1.007242188E3
5.852415461E1,1.007242188E3
5.856260676E1,1.007242188E3
5.860105891E1,1.007242188E3
5.863954157E1,1.007242188E3
5.867796321E1,1.007236328E3
5.871641535E1,1.007236328E3
5.875489802E1,1.007236328E3
5.879331965E1,1.007236328E3
5.883177180E1,1.007238770E3
5.887022395E1,1.007238770E3
5.890867610E1,1.007238770E3
5.894715876E1,1.007238770E3
5.898558039E1,1.007241516E3
5.902406306E1,1.007241516E3
5.906248469E1,1.007241516E3
5.910093684E1,1.007241516E3
5.913938899E1,1.007241516E3
5.917784114E1,1.007243225E3
5.921821589E1,1.007243225E3
5.925474543E1,1.007243225E3
5.929319758E1,1.007243225E3
5.933168025E1,1.007246338E3
5.937010188E1,1.007246338E3
5.940855402E1,1.007246338E3
5.944700617E1,1.007246338E3
5.948545832E1,1.007247375E3
5.952391047E1,1.007247375E3
5.956236262E1,1.007247375E3
5.960096736E1,1.007247375E3
5.963926692E1,1.007243896E3
5.967771906E1,1.007243896E3
5.971617121E1,1.007243896E3
5.975468440E1,1.007243896E3
5.979304499E1,1.007243896E3
5.983152766E1,1.007247375E3
5.986997981E1,1.007247375E3
5.990846247E1,1.007247375E3
5.994688410E1,1.007247375E3
5.998533625E1,1.007242188E3
6.002418513E1,1.007242188E3
6.006224055E1,1.007242188E3
6.010069270E1,1.007242188E3
6.013914485E1,1.007238770E3
6.017762751E1,1.007238770E3
6.021604914E1,1.007238770E3
6.025492854E1,1.007238770E3
6.029295344E1,1.007238770E3
6.033140559E1,1.007238770E3
6.036985774E1,1.007238770E3
6.040830988E1,1.007238770E3
6.044676203E1,1.007238770E3
6.048524470E1,1.007248047E3
6.052366633E1,1.007248047E3
6.056211848E1,1.007248047E3
6.060057063E1,1.007248047E3
6.063902278E1,1.007244934E3
6.067747492E1,1.007244934E3
6.071592707E1,1.007244934E3
6.075440974E1,1.007244934E3
6.079283137E1,1.007244934E3
6.083128352E1,1.007244934E3
6.086976618E1,1.007244934E3
6.090879817E1,1.007244934E3
6.094660945E1,1.007244934E3
6.098509211E1,1.007243225E3
6.102354426E1,1.007243225E3
6.106202693E1,1.007243225E3
6.110044856E1,1.007243225E3
6.113890071E1,1.007237366E3
6.117735285E1,1.007237366E3
6.121580500E1,1.007237366E3
6.125425715E1,1.007237366E3
6.129270930E1,1.007237366E3
6.133119196E1,1.007230469E3
6.136961360E1,1.007230469E3
6.140806574E1,1.007230469E3
6.144651789E1,1.007230469E3
6.148497004E1,1.007223267E3
6.152342219E1,1.007223267E3
6.156187434E1,1.007223267E3
6.160035700E1,1.007223267E3
6.163877864E1,1.007207764E3
6.167723078E1,1.007207764E3
6.171568293E1,1.007207764E3
6.175413508E1,1.007207764E3
6.179258723E1,1.007207764E3
6.183100886E1,1.007197754E3
6.186949152E1,1.007197754E3
6.190797419E1,1.007197754E3
6.194639582E1,1.007197754E3
6.198490901E1,1.007205688E3
6.202330012E1,1.007205688E3
6.206175227E1,1.007205688E3
6.210020442E1,1.007205688E3
6.213865656E1,1.007204712E3
6.217713923E1,1.007204712E3
6.221556086E1,1.007204712E3
6.225416560E1,1.007204712E3
6.229246516E1,1.007204712E3
6.233094782E1,1.007198120E3
6.236936946E1,1.007198120E3
6.240782160E1,1.007198120E3
6.244627375E1,1.007198120E3
6.248475642E1,1.007188477E3
6.252317805E1,1.007188477E3
6.256163020E1,1.007188477E3
6.260008235E1,1.007188477E3
6.263853449E1,1.007187134E3
6.267698664E1,1.007187134E3
6.271543879E1,1.007187134E3
6.275392146E1,1.007187134E3
6.279234309E1,1.007187134E3
6.283088679E1,1.007179871E3
6.286924738E1,1.007179871E3
6.290815730E1,1.007179871E3
6.294615168E1,1.007179871E3
6.298460383E1,1.007177124E3
6.302305598E1,1.007177124E3
6.306153864E1,1.007177124E3
6.309996028E1,1.007177124E3
6.313841242E1,1.007174744E3
6.317686457E1,1.007174744E3
6.321531672E1,1.007174744E3
6.325376887E1,1.007174744E3
6.329222102E1,1.007174744E3
6.333070368E1,1.007175781E3
6.336912531E1,1.007175781E3
6.340757746E1,1.007175781E3
6.344602961E1,1.007175781E3
6.348448176E1,1.007163025E3
6.352293391E1,1.007163025E3
6.356199641E1,1.007163025E3
6.359983821E1,1.007163025E3
6.363829035E1,1.007162659E3
6.367674250E1,1.007162659E3
6.371519465E1,1.007162659E3
6.375364680E1,1.007162659E3
6.379209895E1,1.007162659E3
6.383055110E1,1.007153381E3
6.386900324E1,1.007153381E3
6.390748591E1,1.007153381E3
6.394590754E1,1.007153381E3
6.398435969E1,1.007136536E3
6.402281184E1,1.007136536E3
6.406126399E1,1.007136536E3
6.409971614E1,1.007136536E3
6.413816828E1,1.007125488E3
6.417665095E1,1.007125488E3
6.421507258E1,1.007125488E3
6.425352473E1,1.007125488E3
6.429197688E1,1.007125488E3
6.433042902E1,1.007119629E3
6.436888117E1,1.007119629E3
6.440733662E1,1.007119629E3
6.444578876E1,1.007119629E3
6.448427143E1,1.007104858E3
6.452269306E1,1.007104858E3
6.456114521E1,1.007104858E3
6.459959736E1,1.007104858E3
6.463804951E1,1.007098999E3
6.467650166E1,1.007098999E3
6.471495380E1,1.007098999E3
6.475343647E1,1.007098999E3
6.479185810E1,1.007098999E3
6.483031025E1,1.007094849E3
6.486876240E1,1.007094849E3
6.490730610E1,1.007094849E3
6.494563618E1,1.007094849E3
6.498411884E1,1.007092468E3
6.502257099E1,1.007092468E3
6.506270161E1,1.007092468E3
6.509947529E1,1.007092468E3
6.513792744E1,1.007082825E3
6.517637958E1,1.007082825E3
6.521483173E1,1.007082825E3
6.525328388E1,1.007082825E3
6.529173603E1,1.007082825E3
6.533021870E1,1.007078674E3
6.536864033E1,1.007078674E3
6.540709248E1,1.007078674E3
6.544554462E1,1.007078674E3
6.548399677E1,1.007069031E3
6.552244892E1,1.007069031E3
6.556126728E1,1.007069031E3
6.559935322E1,1.007069031E3
6.563783588E1,1.007062500E3
6.567625752E1,1.007062500E3
6.571470966E1,1.007062500E3
6.575316181E1,1.007062500E3
6.579161396E1,1.007062500E3
6.583006611E1,1.007057983E3
6.586894550E1,1.007057983E3
6.590700092E1,1.007057983E3
6.594542255E1,1.007057983E3
6.598387470E1,1.007062500E3
6.602232685E1,1.007062500E3
6.606077900E1,1.007062500E3
6.609923115E1,1.007062500E3
6.613768330E1,1.007050781E3
6.617616596E1,1.007050781E3
6.621519794E1,1.007050781E3
6.625300922E1,1.007050781E3
6.629149189E1,1.007050781E3
6.632994404E1,1.007041138E3
6.636842670E1,1.007041138E3
6.640684834E1,1.007041138E3
6.644530048E1,1.007041138E3
6.648378315E1,1.007038086E3
6.652220478E1,1.007038086E3
6.656065693E1,1.007038086E3
6.659910908E1,1.007038086E3
6.663756122E1,1.007031860E3
6.667601337E1,1.007031860E3
6.671446552E1,1.007031860E3
6.675294819E1,1.007031860E3
6.679136982E1,1.007031860E3
6.682982197E1,1.007030518E3
6.686827412E1,1.007030518E3
6.690672626E1,1.007030518E3
